,tag_1,tag_2,score
3168,Alt-country,USA,0.142785311717
3169,Avant-Garde,USA,0.0312474629812
3170,Awesome,USA,0.335576933043
3171,Brooklyn,USA,0.0512700471798
3172,California,USA,0.89299604507
3173,Disco,USA,0.014521818027
3174,Dreamy,USA,0.0286206282698
3175,Experimental Rock,USA,0.0790696386442
3176,Favorite,USA,0.0982791283075
3177,Garage Rock,USA,0.0537776115641
3178,Girl Groups,USA,0.017319066571
3179,Grunge,USA,0.0585735172153
3180,Hip-Hop,USA,0.130646926433
3181,House,USA,0.00146030627178
3182,Lo-Fi,USA,0.175330415658
3183,Love,USA,0.247517345837
3184,Mellow,USA,0.131648385575
3185,NYC,USA,0.131705459738
3186,Nashville,USA,0.0423863105303
3187,Neo Soul,USA,0.0219349688452
3188,Neo-Psychedelia,USA,0.0755044066229
3189,Neo-Soul,USA,0.0119008873522
3190,New Weird America,USA,0.0260522893636
3191,Nu Metal,USA,0.0293244803292
3192,Nu-metal,USA,0.0284277196234
3193,Officially Shit,USA,0.0235210767422
3194,Pop-Rock,USA,0.237500152092
3195,Post-punk revival,USA,0.0123115973233
3196,Progressive,USA,0.0220245186014
3197,Progressive metal,USA,0.00767968085528
3198,Progressive rock,USA,0.0936021554013
3199,Psychedelic Rock,USA,0.0949527814944
3200,Recommended,USA,0.0737393776039
3201,Rock and Roll,USA,0.0362163694243
3202,Soundtrack,USA,0.0168002276561
3203,Southern Rock,USA,0.0205374844163
3204,United States,USA,0.249412003809
3205,acoustic,USA,0.300596491814
3206,alternative,USA,2.76929317599
3207,alternative hip-hop,USA,0.0382690376652
3208,alternative metal,USA,0.0386752293803
3209,alternative rap,USA,0.0501154960924
3210,alternative rock,USA,1.54179204324
3211,amazing,USA,0.0619366755294
3212,ambient,USA,0.00963144290808
3213,american,USA,15.0916493388
3214,americana,USA,0.204264785782
3215,art pop,USA,0.0135324606182
3216,art rock,USA,0.0509813396805
3217,atmospheric,USA,0.0060507430445
3218,baroque pop,USA,0.0546934036538
3219,beautiful,USA,0.117091904129
3220,blues,USA,0.152289069501
3221,blues rock,USA,0.0718455693037
3222,british,USA,0.000333527688249
3223,britpop,USA,0.00230993735408
3224,chamber pop,USA,0.0458804423432
3225,chicago,USA,0.0169708416737
3226,chill,USA,0.0523305478811
3227,chillout,USA,0.076576753357
3228,chillwave,USA,0.00465236153095
3229,classic,USA,0.116407819894
3230,classic rock,USA,0.322226400815
3231,country,USA,0.119898577834
3232,country rock,USA,0.0285597376555
3233,crossover,USA,0.0201570390944
3234,dance,USA,0.161059382746
3235,dance-pop,USA,0.022411019922
3236,diva,USA,0.0182402127974
3237,downtempo,USA,0.00150015213924
3238,dream pop,USA,0.0763784738955
3239,duo,USA,0.0858442322837
3240,easy listening,USA,0.0163463023174
3241,electro,USA,0.0198946186255
3242,electronic,USA,0.310407921231
3243,electronica,USA,0.0677952974653
3244,electropop,USA,0.0726600951736
3245,emo,USA,0.130874623562
3246,english,USA,0.00334176627407
3247,experimental,USA,0.529444888878
3248,favorites,USA,1.01136245012
3249,female,USA,0.172784620648
3250,female vocalist,USA,0.40069762405
3251,female vocalists,USA,0.301529196899
3252,female vocals,USA,0.0282839378045
3253,folk,USA,0.733448236099
3254,folk rock,USA,0.350904457687
3255,folk-rock,USA,0.0202990727957
3256,freak folk,USA,0.0363035920482
3257,fun,USA,0.101677899553
3258,funk,USA,0.123525971482
3259,funky,USA,0.028790259986
3260,garage,USA,0.0262060549838
3261,genius,USA,0.0345708184988
3262,girl group,USA,0.0255105169762
3263,glam rock,USA,0.0157425052223
3264,guilty pleasure,USA,0.0459179377369
3265,guitar,USA,0.0871034114243
3266,hard rock,USA,0.286899785681
3267,hardcore,USA,0.083539767217
3268,heartland rock,USA,0.0634164415241
3269,heavy metal,USA,0.0720773043627
3270,hip hop,USA,0.101678507043
3271,hiphop,USA,0.0839668549383
3272,indie,USA,2.20461367808
3273,indie electronic,USA,0.015910164069
3274,indie folk,USA,0.112385592331
3275,indie pop,USA,1.31930591344
3276,indie rock,USA,1.54878257529
3277,indietronica,USA,0.0311663773259
3278,instrumental,USA,0.00609326969305
3279,jazz,USA,0.101206999878
3280,kickasstic,USA,0.068214828446
3281,legend,USA,0.102474816284
3282,los angeles,USA,0.234794611438
3283,love at first listen,USA,0.0344275669831
3284,male vocalist,USA,0.0279670852776
3285,male vocalists,USA,2.71705893149
3286,melancholic,USA,0.0106512615527
3287,melancholy,USA,0.0156314145638
3288,metal,USA,0.153845516022
3289,metalcore,USA,0.00736141622971
3290,new jersey,USA,0.114736760113
3291,new wave,USA,0.0529435376069
3292,new york,USA,0.467868193437
3293,noise,USA,0.0420218013165
3294,noise pop,USA,0.0575412105127
3295,noise rock,USA,0.0272737971686
3296,oldies,USA,0.159979442846
3297,pay attention,USA,0.068214828446
3298,piano,USA,0.014802625785
3299,piano rock,USA,0.00974756414582
3300,political,USA,0.0105560759902
3301,pop,USA,2.94815066223
3302,pop punk,USA,0.0274893293124
3303,pop rock,USA,0.571191345655
3304,post-grunge,USA,0.0208643485476
3305,post-hardcore,USA,0.00488008166197
3306,post-punk,USA,0.0819838255859
3307,post-rock,USA,0.0271792882634
3308,power pop,USA,0.242541612253
3309,powerpop,USA,0.0412200830893
3310,psychedelic,USA,0.196339896169
3311,psychedelic folk,USA,0.0455806414341
3312,psychedelic pop,USA,0.0738783191952
3313,punk,USA,0.315189253007
3314,punk rock,USA,0.105471415488
3315,r and b,USA,0.0340881986961
3316,r&b,USA,0.184776810137
3317,r'n'b,USA,0.0363589642832
3318,rap,USA,0.0686486798619
3319,rhythm and blues,USA,0.0971545162154
3320,rnb,USA,0.128741122424
3321,rock,USA,2.76874790115
3322,rock n roll,USA,0.0464221894907
3323,screamo,USA,0.00419817254909
3324,seattle,USA,0.0503189136934
3325,sexy,USA,0.0964435484184
3326,shoegaze,USA,0.0711269243488
3327,siblings,USA,0.0818237009265
3328,singer-songwriter,USA,0.574863251599
3329,soft rock,USA,0.118389254701
3330,soul,USA,0.170778868401
3331,synth pop,USA,0.00864840824887
3332,synthpop,USA,0.0192254735704
3333,teen pop,USA,0.0337097410095
3334,thrash metal,USA,0.00861465007073
3335,trip-hop,USA,0.00478316079312
3336,underground hip-hop,USA,0.0159921576382
3337,underground rap,USA,0.0255236451955
3338,urban,USA,0.0467802562207
3339,00s,acoustic,0.43246775048
3340,10s,acoustic,0.0249213592341
3341,2010s,acoustic,0.0114379029752
3342,2014,acoustic,0.0167558680362
3343,60s,acoustic,0.051471672694
3344,70s,acoustic,0.0585776259027
3345,80s,acoustic,0.00972330271892
3346,90s,acoustic,0.0964360025018
3347,Acoustic Rock,acoustic,3.9405415627
3348,All,acoustic,0.165443040458
3349,Alt-country,acoustic,1.17257326519
3350,Alternative Folk,acoustic,0.0793258275847
3351,Awesome,acoustic,0.0734446029112
3352,Bright Eyes,acoustic,0.100179700117
3353,California,acoustic,0.00982900196021
3354,Canadian,acoustic,0.319071374545
3355,Classical,acoustic,0.0180210876425
3356,Dreamy,acoustic,0.00978559232109
3357,Favorite,acoustic,0.0608739191497
3358,Favourites,acoustic,0.0252890589581
3359,Female Voices,acoustic,0.0246449218118
3360,Great Lyricists,acoustic,0.0351348116086
3361,Grime,acoustic,0.0524761662353
3362,Grunge,acoustic,0.00674195266112
3363,Hip-Hop,acoustic,0.00188740469637
3364,Jam,acoustic,0.0433757613938
3365,Lo-Fi,acoustic,0.46600151184
3366,Love,acoustic,0.257941846796
3367,Mellow,acoustic,15.8725979877
3368,Melodic Death Metal,acoustic,0.0228848873957
3369,New Weird America,acoustic,0.0252343341413
3370,Nu Metal,acoustic,0.00720614410311
3371,Pop-Rock,acoustic,0.012805002395
3372,Progressive rock,acoustic,0.00202172158285
3373,Recommended,acoustic,0.192885367784
3374,Scottish,acoustic,0.0172560432014
3375,Soundtrack,acoustic,0.026046707968
3376,UK,acoustic,0.19474008091
3377,UK artist,acoustic,0.0345601930148
3378,USA,acoustic,0.300596491814
3379,United Kingdom,acoustic,0.00957124035745
3380,United States,acoustic,0.00724237660008
3381,Uplifting,acoustic,0.062094767471
3382,alt country,acoustic,0.031118935478
3383,alternative,acoustic,15.5867773156
3384,alternative country,acoustic,0.0361176881734
3385,alternative metal,acoustic,0.00649774729596
3386,alternative rock,acoustic,0.671738669041
3387,amazing,acoustic,0.0348781149459
3388,ambient,acoustic,0.0476079430719
3389,american,acoustic,2.32865761405
3390,americana,acoustic,1.09124303434
3391,australia,acoustic,0.0748008427544
3392,australian,acoustic,2.22565787986
3393,baroque pop,acoustic,0.0198684816481
3394,beautiful,acoustic,0.374182694056
3395,black metal,acoustic,0.00935010534429
3396,bluegrass,acoustic,0.226606359321
3397,blues,acoustic,0.724590941713
3398,blues rock,acoustic,0.00715431021848
3399,british,acoustic,14.2688092536
3400,britpop,acoustic,0.0646896480435
3401,canada,acoustic,0.0110135163704
3402,chamber pop,acoustic,0.0411643756033
3403,chill,acoustic,1.19029564273
3404,chillout,acoustic,0.413207964973
3405,christian,acoustic,0.00960236617194
3406,classic,acoustic,0.0119164832608
3407,classic rock,acoustic,0.660309887038
3408,country,acoustic,0.683442298635
3409,country rock,acoustic,0.0123935214497
3410,cute,acoustic,0.0192722595322
3411,dance,acoustic,0.00400427759363
3412,death metal,acoustic,0.00373838063521
3413,downtempo,acoustic,0.0243123060362
3414,dream pop,acoustic,0.024547903321
3415,easy listening,acoustic,0.040673695808
3416,easy-listening,acoustic,0.257303937014
3417,electronic,acoustic,0.0267568767501
3418,electronica,acoustic,0.00237840517502
3419,emo,acoustic,0.0696565058249
3420,england,acoustic,0.0259601079815
3421,english,acoustic,0.220804773401
3422,eurosonic 2015,acoustic,0.0239866160684
3423,experimental,acoustic,0.0664257253678
3424,favorites,acoustic,0.46742955786
3425,female,acoustic,0.139212129597
3426,female vocalist,acoustic,0.233133176465
3427,female vocalists,acoustic,10.1866746458
3428,female vocals,acoustic,0.0121605416328
3429,folk,acoustic,624.225494764
3430,folk pop,acoustic,0.00538247157587
3431,folk rock,acoustic,3.93139585854
3432,folk-rock,acoustic,0.200359400235
3433,freak folk,acoustic,0.0825009295085
3434,funk,acoustic,0.0560456688948
3435,funky,acoustic,0.111573217325
3436,genius,acoustic,0.0102105637313
3437,green man 2014,acoustic,0.0225811502831
3438,groovy,acoustic,0.185724552591
3439,guitar,acoustic,0.310296426078
3440,hard rock,acoustic,0.00491506130202
3441,hardcore,acoustic,0.00257132229825
3442,hip hop,acoustic,0.000329557862863
3443,indie,acoustic,196.569647527
3444,indie folk,acoustic,45.6420412353
3445,indie pop,acoustic,3.91653427915
3446,indie rock,acoustic,3.2871534293
3447,instrumental,acoustic,0.045422884666
3448,irish,acoustic,2.43770645657
3449,jazz,acoustic,0.126302533196
3450,jecks,acoustic,0.200127859214
3451,john mayer,acoustic,0.055054994976
3452,kickasstic,acoustic,0.17539297955
3453,legend,acoustic,0.00560507946095
3454,london,acoustic,0.0442286928947
3455,male vocalist,acoustic,0.107472961724
3456,male vocalists,acoustic,4.85560256685
3457,melancholic,acoustic,0.219090956292
3458,melancholy,acoustic,0.137538226862
3459,melodic metal,acoustic,0.0513659426108
3460,metal,acoustic,0.0201439412096
3461,metalcore,acoustic,0.00269110803002
3462,mistagged artist,acoustic,0.00966684694395
3463,mysterious,acoustic,0.00919042046499
3464,ninja tune,acoustic,0.0387740745941
3465,norwegian,acoustic,0.252895530609
3466,oldies,acoustic,0.0273439027126
3467,pay attention,acoustic,0.17539297955
3468,piano,acoustic,0.349032041607
3469,piano rock,acoustic,0.00724190603259
3470,pop,acoustic,19.9007595006
3471,pop punk,acoustic,0.0038289217722
3472,pop rock,acoustic,0.645954775267
3473,post-rock,acoustic,0.0468161454241
3474,psychedelic,acoustic,0.0161814077121
3475,psychedelic folk,acoustic,0.0174777761829
3476,psychedelic pop,acoustic,0.00304898704129
3477,punk,acoustic,0.00659570470631
3478,punk rock,acoustic,0.000955627885626
3479,r&b,acoustic,0.000879934677287
3480,rap,acoustic,0.00061774353508
3481,reggae,acoustic,0.00808393142605
3482,relaxing,acoustic,0.0238387954954
3483,rnb,acoustic,0.00166084421516
3484,rock,acoustic,16.1071794665
3485,romantic,acoustic,0.0100186732625
3486,sad,acoustic,0.0513623692826
3487,sadcore,acoustic,0.0597772177919
3488,scandinavian,acoustic,0.0130552107072
3489,seattle,acoustic,0.0365655929756
3490,sexy,acoustic,0.00395106788516
3491,shoegaze,acoustic,0.00538639985996
3492,singer songwriter,acoustic,0.0443402256937
3493,singer-songwriter,acoustic,850.468587746
3494,singer-songwriters,acoustic,0.0904040859778
3495,slowcore,acoustic,0.109203894177
3496,soft,acoustic,0.029038308978
3497,soft rock,acoustic,0.119216181525
3498,songwriter,acoustic,0.0371344917786
3499,soul,acoustic,0.978237171124
3500,sunshine,acoustic,0.28946692914
3501,swedish,acoustic,0.395049475772
3502,synthpop,acoustic,0.00105950487338
3503,taylor swift,acoustic,0.122995201542
3504,trip-hop,acoustic,0.000952663521744
3505,under 2000 listeners,acoustic,0.00876964897751
3506,unknown,acoustic,0.00989858642548
3507,00s,alternative,4.33100554302
3508,10s,alternative,0.736912340644
3509,2000s,alternative,0.00964574205898
3510,2010s,alternative,0.258792121292
3511,2014,alternative,0.00710253835561
3512,21st century classical,alternative,0.00346186943793
3513,3 Doors Down,alternative,0.0258112912504
3514,4ad,alternative,0.0365369017386
3515,60s,alternative,0.0497020339226
3516,70s,alternative,0.360378369877
3517,80's,alternative,0.0115331129225
3518,80s,alternative,8.18755852055
3519,90s,alternative,24.055128607
3520,<3,alternative,0.00449025923435
3521,Acoustic Rock,alternative,0.442202565738
3522,Albanian,alternative,0.00453917273364
3523,All,alternative,0.614766621596
3524,Alt-country,alternative,2.03376719689
3525,Alternative Folk,alternative,0.0250419435014
3526,American Idol,alternative,0.0640447652012
3527,Aussie,alternative,0.0385216001883
3528,Avant-Garde,alternative,0.195629702355
3529,Awesome,alternative,0.143635313137
3530,BIRP,alternative,0.023226901513
3531,Ballad,alternative,0.00440751444373
3532,Bright Eyes,alternative,0.0208948548218
3533,Britrock,alternative,0.0141412448636
3534,Brooklyn,alternative,0.0566843034054
3535,California,alternative,0.324142761132
3536,Canadian,alternative,6.28414445263
3537,Classical,alternative,0.0246499128832
3538,Coldplay,alternative,0.0188490440976
3539,Comedy Rock,alternative,0.029163241297
3540,Disco,alternative,0.0193031582983
3541,Dreamy,alternative,0.0605241828992
3542,Drum and bass,alternative,0.00333653715153
3543,Electric Strings,alternative,0.00653256605053
3544,Electro Pop,alternative,0.0136756522927
3545,Electroclash,alternative,0.0148181751425
3546,Elephant 6,alternative,0.110061531794
3547,Energetic,alternative,0.0046094696565
3548,Experimental Rock,alternative,0.337001976744
3549,Experimental-Ambient,alternative,0.0166678422779
3550,Favorite,alternative,0.0308067813081
3551,Favorite Artists,alternative,0.0109610705216
3552,Favourites,alternative,0.0220581343719
3553,Female Voices,alternative,0.0381145598985
3554,Female fronted metal,alternative,0.00229006221723
3555,Funk Rock,alternative,0.349068414914
3556,Fusion,alternative,0.0112033507767
3557,Gangsta Rap,alternative,0.000880591836323
3558,Garage Punk,alternative,0.0257219788239
3559,Garage Rock,alternative,8.05244311453
3560,George Ellias,alternative,0.00579285043188
3561,Gothic,alternative,0.474578699216
3562,Gothic Metal,alternative,0.03525064326
3563,Gothic Rock,alternative,0.373445025888
3564,Great Lyricists,alternative,0.0201085783171
3565,Grime,alternative,0.0189132197235
3566,Grunge,alternative,30.7508072876
3567,Hip-Hop,alternative,1.46595202096
3568,Holly Brook,alternative,0.104401740534
3569,House,alternative,0.168766035145
3570,Indietronic,alternative,0.0169388641036
3571,Jam,alternative,0.101683572689
3572,LastfmSC,alternative,0.0180284116981
3573,Like,alternative,0.0236053414688
3574,Linkin Park,alternative,0.0293447927428
3575,Lo-Fi,alternative,2.47577525486
3576,Love,alternative,0.250835898939
3577,Manchester,alternative,0.283091581456
3578,Mellow,alternative,1.89900563238
3579,Melodic Death Metal,alternative,0.00477318657557
3580,NYC,alternative,0.0170150557595
3581,Need to scrobble,alternative,0.0217022294285
3582,Neo Soul,alternative,0.00640714505201
3583,Neo-Psychedelia,alternative,0.230027093969
3584,Neo-Soul,alternative,0.0342047590744
3585,New Weird America,alternative,0.0374318635675
3586,New Zealand,alternative,0.0393867800742
3587,New band of the day,alternative,0.0246379107509
3588,North Carolina,alternative,0.00920311192024
3589,Nu Metal,alternative,20.3330590393
3590,Nu-metal,alternative,1.07547046877
3591,Officially Shit,alternative,0.0124293339186
3592,Philadelphia,alternative,0.0803811838248
3593,Pop-Rock,alternative,0.349495062336
3594,Pop-punk,alternative,0.0976974644484
3595,Post Grunge,alternative,0.059541617648
3596,Post punk,alternative,0.0828781563398
3597,Post-punk revival,alternative,0.191454388849
3598,PostClassical,alternative,0.00305489518856
3599,Progressive,alternative,0.612540559318
3600,Progressive metal,alternative,0.11730319884
3601,Progressive rock,alternative,3.71431129445
3602,Psychedelic Rock,alternative,0.655149058964
3603,Queen Bumble Bee,alternative,0.00338725647064
3604,Recommended,alternative,0.0355936571834
3605,Retro,alternative,0.0290381287656
3606,Rock and Roll,alternative,0.022483600195
3607,Scottish,alternative,1.75215730975
3608,Soundtrack,alternative,0.0482861254262
3609,Southern Rock,alternative,0.117396975621
3610,Stoner Rock,alternative,1.12759601489
3611,Surf,alternative,0.0126399358529
3612,Sweden,alternative,0.0581348662346
3613,UK,alternative,2.34343287897
3614,UK Garage,alternative,0.00145089156319
3615,UK artist,alternative,0.00593949634174
3616,USA,alternative,2.76929317599
3617,United Kingdom,alternative,0.00761531603616
3618,United States,alternative,0.0472141740001
3619,World Music,alternative,0.0582405888684
3620,acid jazz,alternative,0.00627902083069
3621,acoustic,alternative,15.5867773156
3622,adult contemporary,alternative,0.007460150958
3623,albania,alternative,0.00391778527908
3624,alt country,alternative,0.0135409880733
3625,alternative country,alternative,0.0243350822188
3626,alternative dance,alternative,0.0668399587246
3627,alternative hip-hop,alternative,0.0653268084492
3628,alternative metal,alternative,16.0484403595
3629,alternative pop,alternative,0.159636122814
3630,alternative rap,alternative,0.031512944957
3631,alternative rnb,alternative,0.0116545813683
3632,alternative rock,alternative,2541.30520915
3633,amazing,alternative,0.0287286880711
